sample_id,repo_slug,PrimaryCategory,Category,CategorySet,Project URL,SHA Detected,Module Path,Fully-Qualified Test Name (packageName.ClassName.methodName),test_class,test_simple_class,test_method,maven_test_selector,pipeline_status,pipeline_failure_class,remote_repo_dir,remote_module_dir,validated_module_path,validated_test_identifier,validated_maven_test_selector,validation_log_path,validation_elapsed_seconds,IsCompositeCategory,pipeline_updated_at,test_file_candidates_json,test_file_found,validation_command,validation_ok,validation_returncode,validation_stage,validation_timed_out
pholser__junit-quickcheck__dde6316d02a5,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.manyParameters,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,manyParameters,SamplingButAlsoIncludingAGivenSetTest#manyParameters,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__dde6316d02a5/repo,data/worktrees/idoft/pholser__junit-quickcheck__dde6316d02a5/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.manyParameters,SamplingButAlsoIncludingAGivenSetTest#manyParameters,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__dde6316d02a5.log,9.37,false,2026-05-27T04:01:44.171428+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__dde6316d02a5/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#manyParameters test,True,0,build,False
pholser__junit-quickcheck__e2abf563f1d9,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveFloats,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,primitiveFloats,ExhaustingAGivenSetButIncludingAnotherTest#primitiveFloats,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__e2abf563f1d9/repo,data/worktrees/idoft/pholser__junit-quickcheck__e2abf563f1d9/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.primitiveFloats,ExhaustingAGivenSetButIncludingAnotherTest#primitiveFloats,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__e2abf563f1d9.log,8.48,false,2026-05-27T03:46:20.868040+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__e2abf563f1d9/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#primitiveFloats test,True,0,build,False
pholser__junit-quickcheck__e39cbc427985,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.PropertyParameterConfigurationIsolationTest.acrossParametersOfSameType,com.pholser.junit.quickcheck.PropertyParameterConfigurationIsolationTest,PropertyParameterConfigurationIsolationTest,acrossParametersOfSameType,PropertyParameterConfigurationIsolationTest#acrossParametersOfSameType,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__e39cbc427985/repo,data/worktrees/idoft/pholser__junit-quickcheck__e39cbc427985/repo/core,core,com.pholser.junit.quickcheck.PropertyParameterConfigurationIsolationTest.acrossParametersOfSameType,PropertyParameterConfigurationIsolationTest#acrossParametersOfSameType,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__e39cbc427985.log,8.65,false,2026-05-27T03:59:33.920333+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__e39cbc427985/repo/core/src/test/java/com/pholser/junit/quickcheck/PropertyParameterConfigurationIsolationTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PropertyParameterConfigurationIsolationTest#acrossParametersOfSameType test,True,0,build,False
pholser__junit-quickcheck__e45aedf73df0,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveChars,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ExhaustingAGivenSetTest,primitiveChars,ExhaustingAGivenSetTest#primitiveChars,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__e45aedf73df0/repo,data/worktrees/idoft/pholser__junit-quickcheck__e45aedf73df0/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.primitiveChars,ExhaustingAGivenSetTest#primitiveChars,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__e45aedf73df0.log,8.5,false,2026-05-27T03:51:34.862072+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__e45aedf73df0/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetTest#primitiveChars test,True,0,build,False
pholser__junit-quickcheck__e60b35b74aed,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.primitiveLongs,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,primitiveLongs,SamplingButAlsoIncludingAGivenSetTest#primitiveLongs,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__e60b35b74aed/repo,data/worktrees/idoft/pholser__junit-quickcheck__e60b35b74aed/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.primitiveLongs,SamplingButAlsoIncludingAGivenSetTest#primitiveLongs,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__e60b35b74aed.log,8.55,false,2026-05-27T04:03:23.991866+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__e60b35b74aed/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#primitiveLongs test,True,0,build,False
pholser__junit-quickcheck__e734a72da699,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest.shouldFeedADefaultNumberOfValuesToAProperty,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest,PropertyExhaustiveSampleSizeTest,shouldFeedADefaultNumberOfValuesToAProperty,PropertyExhaustiveSampleSizeTest#shouldFeedADefaultNumberOfValuesToAProperty,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__e734a72da699/repo,data/worktrees/idoft/pholser__junit-quickcheck__e734a72da699/repo/core,core,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest.shouldFeedADefaultNumberOfValuesToAProperty,PropertyExhaustiveSampleSizeTest#shouldFeedADefaultNumberOfValuesToAProperty,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__e734a72da699.log,9.02,false,2026-05-27T03:57:28.251116+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__e734a72da699/repo/core/src/test/java/com/pholser/junit/quickcheck/PropertyExhaustiveSampleSizeTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PropertyExhaustiveSampleSizeTest#shouldFeedADefaultNumberOfValuesToAProperty test,True,0,build,False
pholser__junit-quickcheck__eab5e9edc066,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.primitiveDoubles,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,primitiveDoubles,SamplingButAlsoIncludingAGivenSetTest#primitiveDoubles,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__eab5e9edc066/repo,data/worktrees/idoft/pholser__junit-quickcheck__eab5e9edc066/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.primitiveDoubles,SamplingButAlsoIncludingAGivenSetTest#primitiveDoubles,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__eab5e9edc066.log,8.9,false,2026-05-27T04:02:41.831726+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__eab5e9edc066/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#primitiveDoubles test,True,0,build,False
pholser__junit-quickcheck__ef1ebe3766a5,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest.shouldRespectTrialCountIfSpecified,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest,PropertyExhaustiveSampleSizeTest,shouldRespectTrialCountIfSpecified,PropertyExhaustiveSampleSizeTest#shouldRespectTrialCountIfSpecified,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__ef1ebe3766a5/repo,data/worktrees/idoft/pholser__junit-quickcheck__ef1ebe3766a5/repo/core,core,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest.shouldRespectTrialCountIfSpecified,PropertyExhaustiveSampleSizeTest#shouldRespectTrialCountIfSpecified,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__ef1ebe3766a5.log,9.02,false,2026-05-27T03:57:42.405230+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__ef1ebe3766a5/repo/core/src/test/java/com/pholser/junit/quickcheck/PropertyExhaustiveSampleSizeTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PropertyExhaustiveSampleSizeTest#shouldRespectTrialCountIfSpecified test,True,0,build,False
pholser__junit-quickcheck__f322d2ccd9ee,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ShrinkingTest.disablingShrinking,com.pholser.junit.quickcheck.ShrinkingTest,ShrinkingTest,disablingShrinking,ShrinkingTest#disablingShrinking,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__f322d2ccd9ee/repo,data/worktrees/idoft/pholser__junit-quickcheck__f322d2ccd9ee/repo/core,core,com.pholser.junit.quickcheck.ShrinkingTest.disablingShrinking,ShrinkingTest#disablingShrinking,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__f322d2ccd9ee.log,8.99,false,2026-05-27T04:11:41.409539+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__f322d2ccd9ee/repo/core/src/test/java/com/pholser/junit/quickcheck/ShrinkingTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ShrinkingTest#disablingShrinking test,True,0,build,False
pholser__junit-quickcheck__f3d0f74132e7,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest.trialCountHoldsForEntirePropertyRatherThanIndividualParameters,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest,PropertyExhaustiveSampleSizeTest,trialCountHoldsForEntirePropertyRatherThanIndividualParameters,PropertyExhaustiveSampleSizeTest#trialCountHoldsForEntirePropertyRatherThanIndividualParameters,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__f3d0f74132e7/repo,data/worktrees/idoft/pholser__junit-quickcheck__f3d0f74132e7/repo/core,core,com.pholser.junit.quickcheck.PropertyExhaustiveSampleSizeTest.trialCountHoldsForEntirePropertyRatherThanIndividualParameters,PropertyExhaustiveSampleSizeTest#trialCountHoldsForEntirePropertyRatherThanIndividualParameters,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__f3d0f74132e7.log,8.94,false,2026-05-27T03:57:56.360626+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__f3d0f74132e7/repo/core/src/test/java/com/pholser/junit/quickcheck/PropertyExhaustiveSampleSizeTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=PropertyExhaustiveSampleSizeTest#trialCountHoldsForEntirePropertyRatherThanIndividualParameters test,True,0,build,False
pholser__junit-quickcheck__f59b420a88a6,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.wrapperIntegers,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,wrapperIntegers,SamplingButAlsoIncludingAGivenSetTest#wrapperIntegers,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__f59b420a88a6/repo,data/worktrees/idoft/pholser__junit-quickcheck__f59b420a88a6/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.wrapperIntegers,SamplingButAlsoIncludingAGivenSetTest#wrapperIntegers,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__f59b420a88a6.log,9.13,false,2026-05-27T04:04:51.171817+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__f59b420a88a6/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#wrapperIntegers test,True,0,build,False
pholser__junit-quickcheck__f789da1e2a8a,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.ctorOnly,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,ctorOnly,SamplingButAlsoIncludingAGivenSetTest#ctorOnly,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__f789da1e2a8a/repo,data/worktrees/idoft/pholser__junit-quickcheck__f789da1e2a8a/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.ctorOnly,SamplingButAlsoIncludingAGivenSetTest#ctorOnly,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__f789da1e2a8a.log,9.09,false,2026-05-27T04:01:00.756784+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__f789da1e2a8a/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#ctorOnly test,True,0,build,False
pholser__junit-quickcheck__f7ddecad6f08,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.primitiveShorts,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest,SamplingOnlyFromAGivenSetTest,primitiveShorts,SamplingOnlyFromAGivenSetTest#primitiveShorts,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__f7ddecad6f08/repo,data/worktrees/idoft/pholser__junit-quickcheck__f7ddecad6f08/repo/core,core,com.pholser.junit.quickcheck.SamplingOnlyFromAGivenSetTest.primitiveShorts,SamplingOnlyFromAGivenSetTest#primitiveShorts,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__f7ddecad6f08.log,8.83,false,2026-05-27T04:09:19.255301+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__f7ddecad6f08/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingOnlyFromAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingOnlyFromAGivenSetTest#primitiveShorts test,True,0,build,False
pholser__junit-quickcheck__fb0e0aeafafc,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.strings,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest,SamplingButAlsoIncludingAGivenSetTest,strings,SamplingButAlsoIncludingAGivenSetTest#strings,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__fb0e0aeafafc/repo,data/worktrees/idoft/pholser__junit-quickcheck__fb0e0aeafafc/repo/core,core,com.pholser.junit.quickcheck.SamplingButAlsoIncludingAGivenSetTest.strings,SamplingButAlsoIncludingAGivenSetTest#strings,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__fb0e0aeafafc.log,9.14,false,2026-05-27T04:03:52.494594+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__fb0e0aeafafc/repo/core/src/test/java/com/pholser/junit/quickcheck/SamplingButAlsoIncludingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=SamplingButAlsoIncludingAGivenSetTest#strings test,True,0,build,False
pholser__junit-quickcheck__fc5021470ca8,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.favorValueOf,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest,ExhaustingAGivenSetTest,favorValueOf,ExhaustingAGivenSetTest#favorValueOf,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__fc5021470ca8/repo,data/worktrees/idoft/pholser__junit-quickcheck__fc5021470ca8/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetTest.favorValueOf,ExhaustingAGivenSetTest#favorValueOf,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__fc5021470ca8.log,9.1,false,2026-05-27T03:50:36.590536+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__fc5021470ca8/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetTest#favorValueOf test,True,0,build,False
pholser__junit-quickcheck__fd51d48cf3fc,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBooleans,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,wrapperBooleans,ExhaustingAGivenSetButIncludingAnotherTest#wrapperBooleans,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__fd51d48cf3fc/repo,data/worktrees/idoft/pholser__junit-quickcheck__fd51d48cf3fc/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperBooleans,ExhaustingAGivenSetButIncludingAnotherTest#wrapperBooleans,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__fd51d48cf3fc.log,8.8,false,2026-05-27T03:47:30.806282+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__fd51d48cf3fc/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#wrapperBooleans test,True,0,build,False
pholser__junit-quickcheck__fd9c2b52d12c,pholser/junit-quickcheck,NIO,NIO,"[""NIO""]",https://github.com/pholser/junit-quickcheck,9361b6dae25b193782604d071754eb7fc566390a,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperChars,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest,ExhaustingAGivenSetButIncludingAnotherTest,wrapperChars,ExhaustingAGivenSetButIncludingAnotherTest#wrapperChars,verified_feasible,,data/worktrees/idoft/pholser__junit-quickcheck__fd9c2b52d12c/repo,data/worktrees/idoft/pholser__junit-quickcheck__fd9c2b52d12c/repo/core,core,com.pholser.junit.quickcheck.ExhaustingAGivenSetButIncludingAnotherTest.wrapperChars,ExhaustingAGivenSetButIncludingAnotherTest#wrapperChars,runs/logs/build_smoke_pipeline/pholser__junit-quickcheck__fd9c2b52d12c.log,8.66,false,2026-05-27T03:47:58.300744+00:00,"[""data/worktrees/idoft/pholser__junit-quickcheck__fd9c2b52d12c/repo/core/src/test/java/com/pholser/junit/quickcheck/ExhaustingAGivenSetButIncludingAnotherTest.java""]",True,$PROJECT_DIR/tools/apache-maven-3.8.8/bin/mvn -q -DskipITs -DskipIT -DskipCheckstyle -Dcheckstyle.skip -Drat.skip=true -Dlicense.skip=true -DskipTests=false -Dtest=ExhaustingAGivenSetButIncludingAnotherTest#wrapperChars test,True,0,build,False
